M_1	M_2	M_3	M_4	M_5	M_6	M_7	M_8	M_9	M_10	M_11	M_12	M_13	M_14	M_15	M_16	M_17	M_18	M_19	M_20	M_21	M_22	M_23	M_24	M_25	M_26	M_27	M_28	M_29	M_30	M_31	M_32	M_33	M_34	M_35	M_36	M_37	M_38	M_39	M_40	M_41	M_42	M_43	M_44	M_45	M_46	M_47	M_48	M_49	M_50	M_51	M_52	M_53	M_54	M_55	M_56	M_57	M_58	M_59	M_60	M_61	M_62	M_63	M_64	M_65	M_66	M_67	M_68	M_69	M_70	M_71	M_72	M_73	M_74	M_75	M_76	M_77	M_78	M_79	M_80	M_81	M_82	M_83	M_84	M_85	M_86	M_87
179.511132769175	163.597489165788	227.61958307949	87.8792996204498	160.505021648398	158.487762520094	181.513382231172	212.520154382638	147.310572716754	120.08308072931	191.312205431098	84.7656436992127	112.231305082881	149.358262301774	158.090326629487	191.579734872696	174.619679020627	122.52556096315	98.6263787646088	97.2192710409287	181.520331917405	232.393851332675	177.964609200048	119.533653368566	211.002936127467	144.606332186826	145.833851490016	86.8489550011268	77.4413936942999	119.25538686391	117.402129650771	161.795003103776	141.873179089595	242.592838231254	150.009764595214	59.7523372476804	136.209148322868	162.048412338564	45.2363589599789	89.567008974154	174.358690268481	86.6222019669729	112.958277084265	166.043262172677	50.9266331411823	148.202346239621	100.779270981832	114.036180265146	129.587026374901	67.0384045748551	218.532069095669	212.17945781209	194.747395122689	167.212268817874	116.15523196685	80.9620204403371	97.5115304503604	114.622355934114	218.822854334748	160.852084303537	99.7627614851579	165.645817671242	119.305145847338	61.8711616872581	52.0205939075175	156.017105074714	194.358947910833	161.21710732147	121.658995702221	68.9598972753044	156.68404667716	166.03821324687	78.9533514385248	74.0235910715718	124.848796411326	157.356071312407	62.5151800917955	62.4613467250613	81.148634756428	104.261648611597	153.421116763454	91.7776269627263	199.610813202339	107.392509965508	96.1668908684287	143.377861137057	47.1921532681602
179.508825201427	163.597489165788	227.614750773407	87.8792996204498	160.505021648398	158.487762520094	181.513382231172	212.520154382638	147.310572716754	120.08308072931	191.312205431098	84.7656436992124	112.23130508288	149.358262301772	158.090326629487	191.579734872696	174.619679020627	122.52556096315	98.6263787646094	97.2192710409277	181.520331917405	232.393851332675	177.96460920005	119.533653368566	211.002936127467	144.606332186826	145.833851490016	86.8489550011268	77.4413936942999	119.25538686391	117.402946148468	161.795003103776	141.873179089595	242.592838231254	150.009764595213	59.7522318415575	136.209148322867	162.048412338564	45.2363589599789	89.5670089741538	174.358690268481	86.6222019669729	112.958277084265	166.043262172674	50.9266331411821	148.202346239621	100.779270981832	114.036180265146	129.557983483804	67.0384045748551	218.53206909567	212.17945781209	194.747395122691	167.212268817874	116.15523196685	80.9620204403371	97.5115304503602	114.621762182423	218.822854334747	160.853057217199	99.7627614851578	165.645817671242	119.305145847338	61.8711616872581	52.0205939075175	164.259185654838	194.358947910832	161.21710732147	121.65899570222	86.1217999184362	156.68404667716	166.03821324687	78.9533514385248	74.023591071572	124.821820807839	157.356071312407	62.5151800917955	62.4613467250613	81.148634756428	104.261648611597	162.409374869593	91.7776269627259	199.610813202339	107.392509965508	96.1668908684287	143.377861137056	47.1622584245834
179.508825201427	163.597489165788	227.614750773405	87.8792996204484	160.505021648398	158.487762520093	189.147847637169	212.520154382638	155.616269815098	120.08308072931	191.312205431098	84.7656436992124	112.231305082881	149.358262301773	158.090326629487	191.579734872696	174.619679020627	122.52556096315	98.6263787646088	97.2192710409287	181.520331917405	232.393851332675	177.96460920005	119.533653368566	211.002936127467	144.606332186826	145.851511481603	86.8489550011271	77.4413936942999	119.25538686391	117.402129650771	161.795003103776	141.873179089595	242.592838231254	150.009764595213	59.7523372476804	136.209148322868	162.048412338564	45.236358959979	89.5670089741538	174.358690268479	86.6222019669729	112.958277084265	166.043262172674	59.8866455706182	148.202346239621	100.779270981832	114.036180265146	129.587026374901	67.0384045748551	218.532069095669	212.17945781209	194.747395122691	167.212268817877	116.15523196685	80.9620204403371	97.5115304503601	114.622355934114	218.822854334748	160.852084303537	99.7627614851579	165.646722636293	119.305145847338	61.8711616872581	52.0205939075175	164.259185654838	194.358947910833	161.21710732147	121.658995702221	68.9598972753044	156.68404667716	166.03821324687	78.9533514385248	74.0235910715718	124.848796411326	157.356071312407	62.5151800917955	62.4613467250613	81.148634756428	104.261648611597	153.421116763454	91.7776269627269	199.61081320234	107.392509965509	96.1668908684294	143.377861137057	47.1921532681602
179.508825201427	163.597489165788	227.614750773406	87.8792996204498	160.505021648398	158.487762520093	181.513147340799	212.520154382638	147.310572716757	120.08308072931	191.312205431098	84.7656436992127	112.231305082881	149.358262301772	158.087417380371	191.579734872696	174.619679020627	122.52556096315	98.6263787646091	97.2192710409277	181.520331917405	232.393851332675	177.96460920005	119.533653368566	211.002936127467	144.606332186826	145.833851490016	86.8489550011268	77.4413936942999	119.25538686391	117.402129650771	178.402660088485	141.873179089595	242.592838231254	150.009764595214	59.7523372476804	136.209148322867	162.048412338564	45.2363589599789	89.567008974154	174.358690268481	86.6222019669729	112.958277084265	166.043262172674	59.8866455706182	148.202346239621	100.779270981832	114.036180265146	129.571287287462	67.0384045748551	218.532069095669	212.17945781209	194.747395122691	167.212268817874	116.15523196685	80.9620204403371	97.5115304503602	114.622355934114	218.822854334748	160.853057217199	99.7627614851578	165.645817671242	119.305145847338	61.8746236039068	52.0205939075168	156.017105074714	194.358947910832	161.21710732147	121.658995702221	68.9598972753045	156.683475230245	166.03821324687	78.9533514385248	74.023591071572	124.848796411326	157.356071312407	62.5151800917954	62.4613467250613	81.148634756428	104.261648611597	153.421116763453	91.7776269627269	199.610813202339	107.392509965509	96.1668908684287	143.377861137057	47.1622584245834
179.996171556727	163.597489165788	227.614750773405	87.8792996204498	160.505021648398	158.487762520094	189.147847637169	212.520154382638	147.310572716754	120.08308072931	191.312205431098	84.7656436992124	112.23130508288	149.358262301772	158.090326629487	191.579734872696	174.619679020627	122.52556096315	98.6263787646088	97.2192710409283	181.520331917405	232.393851332675	177.96460920005	119.533653368566	211.002936127467	144.606332186826	145.851511481603	86.8489550011268	77.4413936942999	119.25538686391	117.402864852418	178.361168500623	141.873179089595	242.592838231254	150.009764595214	59.7553791321261	136.209148322868	162.048412338564	45.2363589599789	89.5670089741549	174.358690268481	86.6222019669721	112.958277084265	166.043262172674	50.9266331411821	148.202346239621	100.779270981832	114.036180265146	129.587026374901	67.0384045748551	218.532069095669	212.17945781209	194.747395122691	167.212268817874	116.15523196685	80.9620204403371	97.5115304503601	114.622355934114	218.822854334748	160.852084303537	99.7627614851579	165.645817671242	119.305145847338	61.8711616872581	52.0205939075175	156.017105074714	194.358947910832	161.21710732147	121.65899570222	68.9598972753044	156.683475230245	166.03821324687	78.9533514385248	74.0235910715718	124.848796411326	157.356071312407	62.5148908007251	62.4613467250613	81.1486347564285	104.261648611597	162.348248551833	91.7776269627263	199.610813202339	107.392509965509	96.1668908684287	143.377861137057	47.192153268161
179.508825201427	163.597489165788	227.614750773405	87.8792996204498	160.505021648398	158.487762520093	181.513382231172	212.520154382638	147.310572716757	120.08308072931	191.312205431098	84.7656436992127	112.23130508288	149.358262301772	158.090326629487	191.579734872696	174.619679020627	122.52556096315	98.6263787646095	97.2192710409277	181.520331917405	232.393851332675	177.96460920005	119.533653368566	211.002936127467	144.606332186826	145.851511481603	86.8489550011268	77.4413936942999	119.25538686391	117.402946148468	161.795003103776	141.873179089595	242.592838231254	150.009764595213	59.7523372476804	136.209148322868	162.048412338564	45.2363589599789	89.5670089741538	174.358690268481	86.622201966972	112.958277084265	166.043262172674	50.9266331411824	148.202346239621	100.779270981832	114.036180265145	129.587026374901	67.0384045748551	218.532069095669	212.17945781209	194.747395122691	167.212268817873	116.15523196685	80.9620204403371	97.5115304503602	114.622355934114	218.822854334747	160.853057217199	99.7627614851579	165.645817671242	119.305145847338	61.8716940725774	52.0205939075175	164.259185654838	194.358947910832	161.21710732147	121.65899570222	68.9598972753044	156.68404667716	166.03821324687	78.9533514385248	74.023591071572	124.848796411328	157.356071312407	62.5151800917955	62.4613467250613	81.3250066926271	104.261648611597	153.421116763452	91.7776269627259	199.61081320234	107.392509965509	96.1668908684287	143.377861137056	47.1852510947768
179.508825201427	163.597489165788	227.614750773407	87.8792996204485	160.5050216484	158.487762520094	181.513147340799	212.520154382638	147.539244246689	120.08308072931	191.312205431098	84.7656436992124	112.23130508288	149.358262301772	158.090326629486	191.579734872696	174.619679020627	122.52556096315	98.6263787646088	97.2192710409283	181.520331917405	232.393851332675	177.96460920005	119.533653368566	230.479665714301	144.606332186826	145.851511481603	86.8489550011268	77.4413936942999	119.25538686391	117.402129650771	161.795003103776	141.873179089595	242.592838231254	150.009764595213	59.7523372476804	136.209148322868	162.048412338564	45.236358959979	89.567008974154	174.358690268481	105.099252068038	112.958277084265	166.043262172674	50.9266331411823	148.202346239621	100.779270981832	114.036180265146	129.587026374901	67.0384045748551	218.431129598727	212.17945781209	194.747395122691	167.212268817873	116.15523196685	80.9620204403371	97.5115304503602	114.622355934114	218.822854334747	160.852084303537	99.7627614851579	165.645817671242	119.305145847338	61.8716940725774	52.0205939075167	156.017105074714	194.358947910832	161.21710732147	121.65899570222	68.9598972753044	156.68404667716	166.03821324687	78.9533514385248	74.023591071572	124.848796411326	157.356071312407	62.5151800917955	62.4613467250613	81.148634756428	104.261648611597	162.348248551835	91.7776269627263	199.610813202339	107.392509965509	96.1668908684287	143.377861137056	47.1921532681602
179.996171556728	163.597489165788	227.614750773405	87.8792996204498	160.505021648398	158.487762520094	181.513382231172	212.520154382638	147.310572716757	120.08308072931	191.312205431098	84.7656436992127	112.231305082881	149.358262301774	158.090326629487	191.579734872696	174.619679020627	122.52556096315	98.6263787646095	97.2192710409287	181.520331917405	232.393851332675	177.964609200048	119.533653368566	211.002936127467	144.606332186826	145.851511481603	86.8489550011271	80.6980290392482	119.25538686391	117.402946148468	161.75837785192	141.873179089595	242.593046401993	150.005079893351	59.7522318415575	136.209148322868	162.048412338564	45.236358959979	89.567008974154	174.358690268481	86.6222019669729	112.958277084265	166.043262172674	50.9266331411821	148.202346239621	100.779270981832	114.036180265146	129.587026374901	67.0384045748551	218.532069095669	212.17945781209	194.747395122689	167.212268817874	116.15523196685	80.9620204403371	97.5115304503601	114.621762182423	218.822854334748	160.853057217199	99.7627614851578	165.645817671242	119.305145847338	61.8716940725774	52.0205939075175	164.259185654838	194.358947910832	161.21710732147	121.65899570222	68.9598972753045	156.683475230245	166.03821324687	78.9533514385252	74.023591071572	124.848796411328	157.356071312407	62.5151800917955	62.4613467250611	81.148634756428	104.261648611597	153.421116763453	91.7776269627269	199.610813202339	107.392509965508	96.1668908684287	143.377861137056	47.1921532681602
179.508825201427	163.494511528851	227.614750773405	87.8792996204498	160.505021648398	158.487762520095	181.513382231172	212.520154382638	147.310572716757	120.08308072931	191.312205431098	84.7656436992127	112.231305082881	149.358262301772	158.090326629487	191.579734872695	174.619679020627	122.52556096315	98.6263787646095	97.2192710409277	181.520331917405	232.393851332675	177.964609200048	119.533653368566	211.002936127467	144.606332186826	145.851511481603	86.8489550011268	77.4413936942999	119.25538686391	117.402946148468	161.795003103776	141.873179089595	242.592838231254	150.009764595214	59.7523372476804	136.209148322868	162.048412338564	45.2363589599789	89.5670089741549	174.358690268479	86.622201966972	112.958277084265	166.043262172674	50.9266331411823	148.112021288328	100.779270981832	114.036180265146	129.587026374901	67.0384045748552	218.53206909567	212.17945781209	194.747395122691	167.212268817873	116.15523196685	80.9620204403371	97.5146284901889	114.622355934114	218.822854334748	160.852084303537	99.7627614851579	165.645817671242	119.305145847338	61.8711616872581	52.0205939075168	156.017105074714	194.358947910833	161.21710732147	121.65899570222	68.9598972753045	172.157900016171	166.03821324687	78.9533514385248	74.0235910715718	124.848796411328	157.356071312407	62.5151800917955	62.4613467250613	81.1486347564285	104.260194544096	162.348248551835	91.7776269627263	199.610813202339	107.392509965508	96.1668908684294	143.377861137057	47.1622584245834
179.508825201427	163.597489165789	227.614750773405	87.8792996204498	160.505021648398	158.487762520095	196.791795195887	212.520154382638	147.310572716757	120.08308072931	191.312205431098	84.7656436992127	112.231305082881	149.358262301772	158.090326629487	191.579734872696	189.927091323449	122.525560963149	98.6263787646094	97.2192710409283	181.520331917405	232.393851332675	177.96460920005	119.533653368566	211.002936127467	144.606332186826	145.862164917694	86.8489550011268	77.4413936942999	119.25538686391	117.402946148468	161.795003103777	141.873179089595	242.592838231254	150.009764595213	59.7523372476804	136.209148322867	162.048412338564	45.236358959979	89.5670089741538	189.556835952404	86.622201966972	112.958277084265	166.043262172674	59.8866455706183	148.202346239621	100.779270981832	114.036180265145	129.587026374901	67.0384045748551	218.53206909567	212.17945781209	194.747395122689	167.212268817877	116.15523196685	80.9620204403371	97.5115304503602	114.622355934114	218.822854334747	160.852084303537	99.7627614851579	165.645817671241	119.305145847338	61.8711616872581	52.0205939075175	156.017105074714	194.358947910832	161.21710732147	121.658995702221	68.9598972753045	156.68404667716	166.03821324687	78.9533514385248	74.023591071572	124.848796411328	157.356071312407	62.3196292099363	62.4613467250611	81.148634756428	104.261648611597	162.348248551836	91.7776269627269	199.610813202339	107.392509965508	96.1668908684287	143.377861137056	47.1852510947774
179.508825201427	163.597489165788	227.614750773405	87.879299620449	160.505021648398	158.487762520094	181.513147340799	212.520154382638	147.294943026272	120.08308072931	191.312205431098	84.7656436992127	112.317344003313	149.358262301774	158.090326629487	191.579734872696	174.619679020627	122.52556096315	98.6263787646095	97.2192710409283	181.520331917405	232.393851332675	177.96460920005	119.533653368566	211.002936127467	144.606332186826	145.851511481603	86.8489550011268	77.4413936942999	119.25538686391	117.402946148468	161.795003103776	141.873179089595	242.592838231254	150.009764595214	59.7522318415575	136.209148322868	162.048412338564	45.2363589599789	89.5670089741538	174.358690268481	86.6222019669729	112.958277084265	165.929969233698	59.8866455706183	148.202346239621	100.735228895119	114.036180265146	129.587026374901	67.0384045748551	218.532069095669	212.17945781209	194.747395122691	167.212268817873	116.101041048407	80.9620204403371	97.490031310549	114.622355934114	218.822854334748	160.853057217199	99.7627614851579	165.569731985396	119.305145847338	61.8711616872581	52.0205939075168	156.017105074714	194.358947910833	161.21710732147	121.65899570222	68.9598972753044	156.68404667716	166.03821324687	78.9533514385252	74.0235910715718	124.848796411328	157.356071312407	62.5151800917954	62.4613467250613	81.1486347564285	104.261648611597	162.348248551836	91.7776269627269	199.610813202339	107.392509965508	96.1668908684287	143.377861137057	47.1622584245834
